first_committed_at	commit	file
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_mi_sqp_gp_sum.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_mi_sqp_product_squares.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_pv_sqp_box_product_square.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_pv_sqp_parallelogram_diagonals.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_pv_sqp_projection_vector.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_pv_sqp_sin_theta_ij_jk.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_pv_sqp_twice_triangle_area.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_pv_sqp_unit_normal_pqr.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_te_sqp_cot_quadratic.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_te_sqp_sin_plus_root3_cos.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_cos_double_half_pi.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_cos_s_minus.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_cos_sq_eighths.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_cos_sq_tenths.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_cot_product_one.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_sin_a_b_minus_c.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_sin_double_zero_sum.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_sin_four_fifths.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_sin_minus_third.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_sin_sq_sum.json
2026-08-22T16:33:16+02:00	0e23186862	answer-book/questions/ts_ipe_m1a_tr_sqp_sin_squared_diff.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_angle_3l_plus_m_plus_5n.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_angle_between_cube_diagonals.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_angle_l_plus_m_plus_n.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_dcs_l_minus_5m_plus_3n.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_dcs_l_plus_m_plus_n_mn.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_four_diagonals_cos_squares.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_dc_perpendicular_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_area_2_3_minus3_4_eight_point_five.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_area_5_3_3_minus2_nine.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_diff_distances_4_0_minus4_0_four.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_diff_distances_minus5_0_5_0_eight.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_distance_twice_3_0_minus3_0.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_pa2_pb2_twice_pc2.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_ratio_2_3_2_minus3_two_three.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_right_angle_2_3_minus1_5.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_right_angle_4_0_0_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_right_angle_hypotenuse_0_6_6_0.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_sum_distances_0_2_0_minus2_six.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_loc_sum_distances_2_3_2_minus3_eight.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_angular_bisectors_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_area_triangle_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_check_2x2_minus_13xy.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_check_3x2_7xy_2y2.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_chord_coincident_condition.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_chord_right_angle_condition.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_homog_angle_3x_minus_y_plus_1.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_homog_find_k_perpendicular.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_homog_perpendicular_7x2_minus_4xy.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_homog_perpendicular_x2_minus_xy.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_pair_conditions_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_parallel_lines_conditions_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_product_perpendiculars_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_sqp_centroid_and_area.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pl_sqp_product_perpendiculars_origin.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_angle_2x_minus_y_plus_z.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_angle_x_2y_2z.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_dcs_of_normal.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_from_intercepts_1_2_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_from_intercepts_2_3_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_intercept_form_4x_4y_2z.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_intercepts_4x_3y_2z.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_intercepts_x_minus_3y_2z.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_normal_form_x_2y_3z.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_parallel_through_1_1_1.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_pln_parallel_through_1_2_minus3.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_angle_45_find_k.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_circumcentre_1_3_0_minus2_minus3_1.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_circumcentre_1_3_minus3_5_5_minus1.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_circumcentre_from_sides_3x_y_5.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_circumcentre_from_sides_x_y_2.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_circumcentre_minus2_3_2_minus1_4_0.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_concurrent_cubes_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_concurrent_find_k.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_concurrent_find_p.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_concurrent_point_of_concurrency.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_foot_of_perpendicular_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_image_of_point_proof.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_normal_form_intercepts.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_orthocentre_5_minus2_minus1_2_1_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_orthocentre_from_sides_7x_y_10.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_orthocentre_from_sides_x_y_10.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_orthocentre_minus2_minus1_6_minus1_2_5.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_orthocentre_minus5_minus7_13_2_minus5_6.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_parallel_through_intersection.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_parametric_distance_pi_over_6.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_parametric_distance_slope_one.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_perpendicular_through_intersection.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_points_at_distance_five.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_sqp_angle_with_y_axis.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_sqp_parallel_find_k.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_sqp_perpendicular_find_p.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_area_find_a.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_area_with_axes.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_concurrent_find_p.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_equal_intercepts.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_intercepts_sum_zero_2_3.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_intercepts_sum_zero_minus2_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_normal_form_3x_4y_12.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_normal_form_x_y_1.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_parallel_distance_3x_4y.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_parallel_distance_5x_3y.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_parallel_find_y.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_parallel_through_5_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_perpendicular_through_4_minus3.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_ratio_divides_0_0_minus2_1.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_ratio_divides_2_3_2_10.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_slope_find_x.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_transform_4x_minus_3y_12.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_sl_vsaq_transform_root3x_plus_y_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_angle_removing_xy_term.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_rotate_45_find_original.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_rotate_alpha_normal_form.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_rotate_pi_over_4.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_rotate_pi_over_6.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_shift_2_3_find_original.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_shift_minus1_2_circle.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_shift_minus1_2_ellipse.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_ta_sqp_shift_3_minus4_find_original.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_collinear_1_2_3.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_collinear_5_4_2.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_equilateral_triangle.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_fourth_vertex_parallelogram.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_fourth_vertex_tetrahedron.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_sqp_collinear_and_ratio.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_sqp_distance_find_x.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_vertex_c_centroid_origin.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_xz_plane_ratio.json
2026-08-24T04:24:27+02:00	b80a87382d	answer-book/questions/ts_ipe_m1b_td_yz_plane_ratio.json
